ID,Player,From,To,Pos,Ht,Ht (cm),Wt,Birth Date,Colleges,HOF,URL
eganjo01,Johnny Egan,1962,1972,G,5-11,180.34,180.0,"January 31, 1939",Providence,N,/players/e/eganjo01.html
egglelo01,Lonnie Eggleston,1949,1949,G,6-0,182.88,170.0,"June 8, 1918",Oklahoma State,N,/players/e/egglelo01.html
ehlerbu01,Bulbs Ehlers,1948,1949,F-G,6-3,190.5,198.0,"March 10, 1923",Purdue,N,/players/e/ehlerbu01.html
ehlocr01,Craig Ehlo,1984,1997,G-F,6-6,198.12,180.0,"August 11, 1961",Washington State,N,/players/e/ehlocr01.html
eichhdi01,Rich Eichhorst,1962,1962,G,6-3,190.5,200.0,"October 21, 1933",SE Missouri State,N,/players/e/eichhdi01.html
eisleho01,Howard Eisley,1995,2006,G,6-2,187.96,177.0,"December 4, 1972",Boston College,N,/players/e/eisleho01.html
ekeziob01,Obinna Ekezie,2000,2005,F-C,6-9,205.74,270.0,"August 22, 1975",Maryland,N,/players/e/ekeziob01.html
elamikh01,Khalid El-Amin,2001,2001,G,5-10,177.8,200.0,"April 25, 1979",UConn,N,/players/e/elamikh01.html
eliasdo01,Don Eliason,1947,1947,F,6-2,187.96,210.0,"July 24, 1918",Hamline University,N,/players/e/eliasdo01.html
eliema01,Mario Elie,1991,2001,G-F,6-5,195.58,210.0,"November 26, 1963",American International College,N,/players/e/eliema01.html
ellefra01,Ray Ellefson,1949,1951,C,6-8,203.2,230.0,"November 18, 1922",West Texas A&M University,N,/players/e/ellefra01.html
ellenhe01,Henry Ellenson,2017,2020,F,6-10,208.28,240.0,"January 13, 1997",Marquette,N,/players/e/ellenhe01.html
ellinwa01,Wayne Ellington,2010,2020,G,6-4,193.04,207.0,"November 29, 1987",UNC,N,/players/e/ellinwa01.html
elliobo01,Bob Elliott,1979,1981,C-F,6-9,205.74,225.0,"August 18, 1955",Arizona,N,/players/e/elliobo01.html
elliose01,Sean Elliott,1990,2001,F,6-8,203.2,205.0,"February 2, 1968",Arizona,N,/players/e/elliose01.html
ellisbo02,Bo Ellis,1978,1980,F,6-9,205.74,197.0,"August 8, 1954",Marquette,N,/players/e/ellisbo02.html
ellisbo01,Boo Ellis,1959,1960,F,6-5,195.58,185.0,"February 11, 1936",Niagara University,N,/players/e/ellisbo01.html
ellisda01,Dale Ellis,1984,2000,G-F,6-7,200.66,205.0,"August 6, 1960",Tennessee,N,/players/e/ellisda01.html
ellisha01,Harold Ellis,1994,1998,G,6-5,195.58,200.0,"October 7, 1970",Morehouse College,N,/players/e/ellisha01.html
ellisjo01,Joe Ellis,1967,1974,F-G,6-6,198.12,175.0,"May 3, 1944",San Francisco,N,/players/e/ellisjo01.html
ellisla01,LaPhonso Ellis,1993,2003,F,6-8,203.2,240.0,"May 5, 1970",Notre Dame,N,/players/e/ellisla01.html
ellisle02,LeRon Ellis,1992,1996,F-C,6-9,205.74,225.0,"April 28, 1969","Kentucky, Syracuse",N,/players/e/ellisle02.html
ellisle01,Leroy Ellis,1963,1976,C-F,6-10,208.28,210.0,"March 10, 1940",St. John's,N,/players/e/ellisle01.html
ellismo01,Monta Ellis,2006,2017,G,6-3,190.5,185.0,"October 26, 1985",,N,/players/e/ellismo01.html
ellispe01,Pervis Ellison,1990,2001,F-C,6-9,205.74,210.0,"April 3, 1967",Louisville,N,/players/e/ellispe01.html
elmorle01,Len Elmore,1975,1984,C-F,6-9,205.74,220.0,"March 28, 1952",Maryland,N,/players/e/elmorle01.html
elsonfr01,Francisco Elson,2004,2012,C,7-0,213.36,235.0,"February 28, 1976",California,N,/players/e/elsonfr01.html
elstoda01,Darrell Elston,1975,1977,G,6-4,193.04,190.0,"August 15, 1952",UNC,N,/players/e/elstoda01.html
elyme01,Melvin Ely,2003,2014,C,6-10,208.28,260.0,"May 2, 1978",Fresno State,N,/players/e/elyme01.html
embiijo01,Joel Embiid,2017,2020,C,7-0,213.36,280.0,"March 16, 1994",Kansas,N,/players/e/embiijo01.html
embrywa01,Wayne Embry*,1959,1969,C-F,6-8,203.2,240.0,"March 26, 1937",Miami University,Y,/players/e/embrywa01.html
emmetan01,Andre Emmett,2005,2012,F,6-5,195.58,230.0,"August 27, 1982",Texas Tech,N,/players/e/emmetan01.html
endrene01,Ned Endress,1947,1947,F-G,6-2,187.96,200.0,"March 2, 1918",University of Akron,N,/players/e/endrene01.html
englech01,Chris Engler,1983,1988,C,6-11,210.82,245.0,"March 1, 1959","Minnesota, Wyoming",N,/players/e/englech01.html
englewa01,Wayne Englestad,1989,1989,F,6-8,203.2,245.0,"December 6, 1966","University of California, Irvine",N,/players/e/englewa01.html
engliaj01,A.J. English,1991,1992,G,6-3,190.5,175.0,"July 11, 1967",Virginia Union University,N,/players/e/engliaj01.html
englial01,Alex English*,1977,1991,F,6-7,200.66,190.0,"January 5, 1954",South Carolina,Y,/players/e/englial01.html
englicl01,Claude English,1971,1971,F,6-4,193.04,185.0,"December 26, 1946",Rhode Island,N,/players/e/englicl01.html
englijo01,Jo Jo English,1993,1995,G,6-4,193.04,195.0,"February 4, 1970",South Carolina,N,/players/e/englijo01.html
engliki01,Kim English,2013,2013,G,6-6,198.12,200.0,"September 24, 1988",Missouri,N,/players/e/engliki01.html
englisc01,Scott English,1973,1975,F,6-6,198.12,205.0,"October 20, 1950",Texas-El Paso,N,/players/e/englisc01.html
engluge01,Gene Englund,1950,1950,F-C,6-5,195.58,205.0,"October 21, 1917",Wisconsin,N,/players/e/engluge01.html
ennisja01,James Ennis,2015,2020,F,6-6,198.12,215.0,"July 1, 1990",Cal State Long Beach,N,/players/e/ennisja01.html
ennisty01,Tyler Ennis,2015,2018,G,6-3,190.5,194.0,"August 24, 1994",Syracuse,N,/players/e/ennisty01.html
eppsra01,Ray Epps,1979,1979,F,6-6,198.12,195.0,"August 20, 1956",Norfolk State,N,/players/e/eppsra01.html
erdense01,Semih Erden,2011,2012,C,7-0,213.36,240.0,"July 28, 1986",,N,/players/e/erdense01.html
eriasbo01,Bo Erias,1958,1958,F,6-3,190.5,220.0,"July 30, 1932",Niagara University,N,/players/e/eriasbo01.html
erickke01,Keith Erickson,1966,1977,F-G,6-5,195.58,195.0,"April 19, 1944",UCLA,N,/players/e/erickke01.html
ervinju01,Julius Erving*,1972,1987,F-G,6-7,200.66,210.0,"February 22, 1950",UMass,Y,/players/e/ervinju01.html
eschmev01,Evan Eschmeyer,2000,2003,C,6-11,210.82,255.0,"May 30, 1975",Northwestern,N,/players/e/eschmev01.html
eskrija01,Jack Eskridge,1949,1949,C-F,6-5,195.58,200.0,"January 21, 1924",Kansas,N,/players/e/eskrija01.html
esposvi01,Vincenzo Esposito,1996,1996,G,6-3,190.5,198.0,"March 1, 1969",,N,/players/e/esposvi01.html
eubandr01,Drew Eubanks,2019,2020,F,6-9,205.74,245.0,"February 1, 1997",Oregon State,N,/players/e/eubandr01.html
evansbi01,Billy Evans,1970,1970,G,6-0,182.88,170.0,"March 3, 1947",Boston College,N,/players/e/evansbi01.html
evansbo01,Bob Evans,1950,1950,G,6-2,187.96,175.0,"May 31, 1925",Butler,N,/players/e/evansbo01.html
evansbr01,Brian Evans,1997,1999,F,6-8,203.2,220.0,"September 13, 1973",Indiana,N,/players/e/evansbr01.html
evansea01,Earl Evans,1980,1980,F,6-8,203.2,202.0,"November 11, 1955","USC, UNLV",N,/players/e/evansea01.html
evansja02,Jacob Evans,2019,2020,G-F,6-4,193.04,210.0,"June 18, 1997",Cincinnati,N,/players/e/evansja02.html
evansja01,Jawun Evans,2018,2019,G,6-0,182.88,185.0,"July 26, 1996",Oklahoma State,N,/players/e/evansja01.html
evansje01,Jeremy Evans,2011,2018,F,6-9,205.74,200.0,"October 24, 1987",Western Kentucky,N,/players/e/evansje01.html
evansma01,Maurice Evans,2002,2012,G,6-5,195.58,220.0,"November 8, 1978","Wichita State, Texas",N,/players/e/evansma01.html
evansmi01,Mike Evans,1980,1988,G,6-1,185.42,170.0,"April 19, 1955",Kansas State,N,/players/e/evansmi01.html
evansre01,Reggie Evans,2003,2015,F,6-8,203.2,245.0,"May 18, 1980",Iowa,N,/players/e/evansre01.html
evansty01,Tyreke Evans,2010,2019,G-F,6-6,198.12,220.0,"September 19, 1989",Memphis,N,/players/e/evansty01.html
ewingda01,Daniel Ewing,2006,2007,G,6-3,190.5,185.0,"March 26, 1983",Duke,N,/players/e/ewingda01.html
ewingpa01,Patrick Ewing*,1986,2002,C-F,7-0,213.36,240.0,"August 5, 1962",Georgetown,Y,/players/e/ewingpa01.html
ewingpa02,Patrick Ewing,2011,2011,F,6-8,203.2,235.0,"May 20, 1984","Indiana, Georgetown",N,/players/e/ewingpa02.html
exumda01,Dante Exum,2015,2020,G,6-5,195.58,214.0,"July 13, 1995",,N,/players/e/exumda01.html
eyengch01,Christian Eyenga,2011,2012,F,6-5,195.58,210.0,"June 22, 1989",,N,/players/e/eyengch01.html
ezelife01,Festus Ezeli,2013,2016,C,6-11,210.82,255.0,"October 21, 1989",Vanderbilt,N,/players/e/ezelife01.html
ezersjo01,Johnny Ezersky,1948,1950,F-G,6-3,190.5,175.0,"March 21, 1922",Rhode Island,N,/players/e/ezersjo01.html
fabeljo01,Joe Fabel,1947,1947,F-G,6-1,185.42,190.0,"May 15, 1917",Pitt,N,/players/f/fabeljo01.html
faircjo01,John Fairchild,1966,1970,F,6-8,203.2,205.0,"April 28, 1943",BYU,N,/players/f/faircjo01.html
fallta01,Tacko Fall,2020,2020,C,7-5,226.06,311.0,"December 10, 1995",Central Florida,N,/players/f/fallta01.html
farbmph01,Phil Farbman,1949,1949,F,6-1,185.42,185.0,"April 3, 1924",City College of New York,N,/players/f/farbmph01.html
farieke01,Kenneth Faried,2012,2019,F,6-8,203.2,220.0,"November 19, 1989",Morehead State University,N,/players/f/farieke01.html
farledi01,Dick Farley,1955,1959,G-F,6-4,193.04,190.0,"April 13, 1932",Indiana,N,/players/f/farledi01.html
farmajo01,Jordan Farmar,2007,2017,G,6-2,187.96,180.0,"November 30, 1986",UCLA,N,/players/f/farmajo01.html
farmede01,Desmon Farmer,2007,2009,G,6-5,195.58,220.0,"October 7, 1981",USC,N,/players/f/farmede01.html
farmeji01,Jim Farmer,1988,1994,G,6-4,193.04,190.0,"September 23, 1964",Alabama,N,/players/f/farmeji01.html
farmemi01,Mike Farmer,1959,1966,F,6-7,200.66,210.0,"September 26, 1936",San Francisco,N,/players/f/farmemi01.html
farmeto01,Tony Farmer,1998,2000,F,6-9,205.74,244.0,"January 3, 1970","San Jose State, Nebraska",N,/players/f/farmeto01.html
faughbo01,Bob Faught,1947,1947,F,6-5,195.58,185.0,"September 2, 1921",Notre Dame,N,/players/f/faughbo01.html
favervi01,Vítor Faverani,2014,2014,C,6-11,210.82,260.0,"May 5, 1988",,N,/players/f/favervi01.html
favorde01,Derrick Favors,2011,2020,F-C,6-9,205.74,265.0,"July 15, 1991",Georgia Tech,N,/players/f/favorde01.html
fazekni01,Nick Fazekas,2008,2008,F,6-11,210.82,235.0,"June 17, 1985",Nevada,N,/players/f/fazekni01.html
fedorda01,Dave Fedor,1963,1963,F,6-6,198.12,190.0,"December 10, 1940",Florida State,N,/players/f/fedorda01.html
feeribo01,Bob Feerick,1947,1950,F-G,6-3,190.5,190.0,"January 2, 1920",Santa Clara,N,/players/f/feeribo01.html
feherbu01,Butch Feher,1977,1977,G,6-4,193.04,185.0,"May 19, 1954",Vanderbilt,N,/players/f/feherbu01.html
feickja01,Jamie Feick,1997,2001,C,6-9,205.74,255.0,"July 3, 1974",Michigan State,N,/players/f/feickja01.html
feierro01,Ron Feiereisel,1956,1956,G,6-3,190.5,185.0,"August 6, 1931",DePaul,N,/players/f/feierro01.html
feigege01,George Feigenbaum,1950,1953,G,6-1,185.42,185.0,"July 2, 1928",Kentucky,N,/players/f/feigege01.html
feitlda01,Dave Feitl,1987,1992,C,6-11,210.82,235.0,"June 8, 1962",Texas-El Paso,N,/players/f/feitlda01.html
feldeka01,Kay Felder,2017,2018,G,5-9,175.26,176.0,"March 29, 1995",Oakland,N,/players/f/feldeka01.html
feliccr01,Cristiano Felício,2016,2020,F-C,6-10,208.28,270.0,"July 7, 1992",,N,/players/f/feliccr01.html
felixca01,Carrick Felix,2014,2014,G,6-6,198.12,201.0,"August 17, 1990",Arizona State,N,/players/f/felixca01.html
felixno01,Noel Felix,2006,2006,F,6-9,205.74,225.0,"October 4, 1981",Fresno State,N,/players/f/felixno01.html
felixra01,Ray Felix,1954,1962,C,6-11,210.82,220.0,"December 10, 1930",Long Island University,N,/players/f/felixra01.html
feltora01,Raymond Felton,2006,2019,G,6-1,185.42,205.0,"June 26, 1984",UNC,N,/players/f/feltora01.html
fendlja01,Jake Fendley,1952,1953,G,6-0,182.88,180.0,"June 12, 1929",Northwestern,N,/players/f/fendlja01.html
fenlewa01,Warren Fenley,1947,1947,F,6-3,190.5,190.0,"February 8, 1922",Manhattan College,N,/players/f/fenlewa01.html
fergude01,Desmond Ferguson,2004,2004,G-F,6-7,200.66,203.0,"July 22, 1977","Missouri, Detroit Mercy",N,/players/f/fergude01.html
fergute01,Terrance Ferguson,2018,2020,G-F,6-6,198.12,190.0,"May 17, 1998",,N,/players/f/fergute01.html
fernaru01,Rudy Fernández,2009,2012,G,6-6,198.12,185.0,"April 4, 1985",,N,/players/f/fernaru01.html
fernabr01,Bruno Fernando,2020,2020,F,6-9,205.74,240.0,"August 15, 1998",Maryland,N,/players/f/fernabr01.html
fernser01,Eric Fernsten,1976,1984,C-F,6-10,208.28,205.0,"November 1, 1953",San Francisco,N,/players/f/fernser01.html
ferraal01,Al Ferrari,1956,1963,G-F,6-4,193.04,190.0,"July 6, 1933",Michigan State,N,/players/f/ferraal01.html
ferrero01,Rolando Ferreira,1989,1989,C,7-1,215.9,240.0,"May 24, 1964",Houston,N,/players/f/ferrero01.html
ferredu01,Duane Ferrell,1989,1999,F-G,6-7,200.66,209.0,"February 28, 1965",Georgia Tech,N,/players/f/ferredu01.html
ferreyo01,Yogi Ferrell,2017,2020,G,6-0,182.88,178.0,"May 9, 1993",Indiana,N,/players/f/ferreyo01.html
ferriar01,Arnie Ferrin,1949,1951,F-G,6-2,187.96,180.0,"July 29, 1925",Utah,N,/players/f/ferriar01.html
ferrybo01,Bob Ferry,1960,1969,C-F,6-8,203.2,230.0,"May 31, 1937",Saint Louis,N,/players/f/ferrybo01.html
ferryda01,Danny Ferry,1991,2003,F,6-10,208.28,230.0,"October 17, 1966",Duke,N,/players/f/ferryda01.html
fesenky01,Kyrylo Fesenko,2008,2012,C,7-1,215.9,288.0,"December 24, 1986",,N,/players/f/fesenky01.html
fieldbo01,Bobby Fields,1972,1972,G,6-3,190.5,175.0,"October 20, 1949",La Salle,N,/players/f/fieldbo01.html
fieldke01,Kenny Fields,1985,1988,F-G,6-5,195.58,220.0,"February 9, 1962",UCLA,N,/players/f/fieldke01.html
fieldla01,Landry Fields,2011,2015,F,6-7,200.66,210.0,"June 27, 1988",Stanford,N,/players/f/fieldla01.html
filipro01,Ron Filipek,1968,1968,F,6-5,195.58,205.0,"February 5, 1944",Tennessee Technological University,N,/players/f/filipro01.html
fillmgr01,Greg Fillmore,1971,1972,C,7-1,215.9,240.0,"March 7, 1947",Cheyney (PA),N,/players/f/fillmgr01.html
finchla01,Larry Finch,1974,1975,G,6-2,187.96,185.0,"February 16, 1951",Memphis,N,/players/f/finchla01.html
finkeha01,Hank Finkel,1967,1975,C,7-0,213.36,240.0,"April 20, 1942",Dayton,N,/players/f/finkeha01.html
finlemi01,Michael Finley,1996,2010,G-F,6-7,200.66,215.0,"March 6, 1973",Wisconsin,N,/players/f/finlemi01.html
finnda01,Danny Finn,1953,1955,G,6-1,185.42,185.0,"May 29, 1928",St. John's,N,/players/f/finnda01.html
finnedo01,Dorian Finney-Smith,2017,2020,F,6-7,200.66,220.0,"May 4, 1993",Florida,N,/players/f/finnedo01.html
fishma01,Matt Fish,1995,1997,C,6-11,210.82,235.0,"November 18, 1969",UNC Wilmington,N,/players/f/fishma01.html
fishede01,Derek Fisher,1997,2014,G,6-1,185.42,200.0,"August 9, 1974",Little Rock,N,/players/f/fishede01.html
fisheri01,Richard Fisher,1972,1972,F,6-5,195.58,215.0,"October 27, 1948",Colorado State,N,/players/f/fisheri01.html
fitchge01,Gerald Fitch,2006,2006,G,6-3,190.5,188.0,"August 12, 1982",Kentucky,N,/players/f/fitchge01.html
fitzgbo01,Bob Fitzgerald,1947,1949,F-C,6-5,195.58,190.0,"March 14, 1923",Seton Hall,N,/players/f/fitzgbo01.html
fitzgdi01,Dick Fitzgerald,1947,1948,F,6-2,187.96,175.0,"November 18, 1920",Fordham,N,/players/f/fitzgdi01.html
fizerma01,Marcus Fizer,2001,2006,F,6-9,205.74,262.0,"August 10, 1978",Iowa State,N,/players/f/fizerma01.html
fleisje01,Jerry Fleishman,1947,1953,G-F,6-2,187.96,190.0,"February 14, 1922",NYU,N,/players/f/fleisje01.html
flemial01,Al Fleming,1978,1978,F,6-7,200.66,215.0,"April 5, 1954",Arizona,N,/players/f/flemial01.html
flemied01,Ed Fleming,1956,1960,G-F,6-3,190.5,189.0,"July 25, 1933",Niagara University,N,/players/f/flemied01.html
flemive01,Vern Fleming,1985,1996,G,6-5,195.58,185.0,"February 4, 1962",Georgia,N,/players/f/flemive01.html
florelu01,Luis Flores,2005,2005,G,6-2,187.96,200.0,"April 11, 1981","Rutgers University, Manhattan College",N,/players/f/florelu01.html
flowebr01,Bruce Flowers,1983,1983,F,6-8,203.2,225.0,"June 13, 1957",Notre Dame,N,/players/f/flowebr01.html
floydsl01,Sleepy Floyd,1983,1995,G,6-3,190.5,170.0,"March 6, 1960",Georgetown,N,/players/f/floydsl01.html
flynnjo01,Jonny Flynn,2010,2012,G,6-0,182.88,185.0,"February 6, 1989",Syracuse,N,/players/f/flynnjo01.html
flynnmi01,Mike Flynn,1976,1978,G,6-2,187.96,180.0,"July 31, 1953",Kentucky,N,/players/f/flynnmi01.html
foglela01,Larry Fogle,1976,1976,G,6-5,195.58,205.0,"March 19, 1953",Canisius,N,/players/f/foglela01.html
foleyja01,Jack Foley,1963,1963,F,6-3,190.5,170.0,"April 19, 1939",Holy Cross,N,/players/f/foleyja01.html
fontais01,Isaac Fontaine,2002,2002,G,6-4,193.04,210.0,"April 16, 1975",Washington State,N,/players/f/fontais01.html
fontale01,Levi Fontaine,1971,1971,G,6-4,193.04,190.0,"November 1, 1948",University of Maryland Eastern Shore,N,/players/f/fontale01.html
footeje01,Jeff Foote,2012,2012,C,7-0,213.36,265.0,"July 14, 1987",Cornell,N,/players/f/footeje01.html
forbebr01,Bryn Forbes,2017,2020,G,6-2,187.96,205.0,"July 23, 1993",Michigan State,N,/players/f/forbebr01.html
forbega01,Gary Forbes,2011,2012,F,6-7,200.66,220.0,"February 25, 1985","Virginia, UMass",N,/players/f/forbega01.html
fordal01,Alphonso Ford,1994,1995,G,6-1,185.42,190.0,"October 31, 1971",Mississippi Valley State University,N,/players/f/fordal01.html
fordal02,Alton Ford,2002,2004,F,6-9,205.74,275.0,"May 29, 1981",Houston,N,/players/f/fordal02.html
fordbo01,Bob Ford,1973,1973,F,6-7,200.66,228.0,"January 26, 1950",Purdue,N,/players/f/fordbo01.html
fordch01,Chris Ford,1973,1982,G-F,6-5,195.58,190.0,"January 11, 1949",Villanova,N,/players/f/fordch01.html
forddo01,Don Ford,1976,1982,F,6-9,205.74,215.0,"December 31, 1952","New Mexico, UC Santa Barbara",N,/players/f/forddo01.html
fordja01,Jake Ford,1971,1972,G,6-3,190.5,180.0,"April 29, 1946",University of Maryland Eastern Shore,N,/players/f/fordja01.html
fordph01,Phil Ford,1979,1985,G,6-2,187.96,175.0,"February 9, 1956",UNC,N,/players/f/fordph01.html
fordsh02,Sharrod Ford,2006,2006,F,6-9,205.74,225.0,"January 9, 1982",Clemson,N,/players/f/fordsh02.html
fordsh01,Sherell Ford,1996,1996,F,6-7,200.66,210.0,"August 26, 1972",University of Illinois at Chicago,N,/players/f/fordsh01.html
fordtj01,T.J. Ford,2004,2012,G,6-0,182.88,165.0,"March 24, 1983",Texas,N,/players/f/fordtj01.html
formado01,Donnie Forman,1949,1949,G,5-10,177.8,175.0,"January 17, 1926",NYU,N,/players/f/formado01.html
forreba01,Bayard Forrest,1978,1979,C,6-10,208.28,235.0,"July 8, 1954",Grand Canyon University,N,/players/f/forreba01.html
fortejo01,Joseph Forte,2002,2003,G,6-4,193.04,194.0,"March 23, 1981",UNC,N,/players/f/fortejo01.html
fortsco01,Courtney Fortson,2012,2012,G,5-11,180.34,185.0,"May 23, 1988",Arkansas,N,/players/f/fortsco01.html
fortsda01,Danny Fortson,1998,2007,F,6-7,200.66,260.0,"March 27, 1976",Cincinnati,N,/players/f/fortsda01.html
fostefr01,Fred Foster,1969,1977,F,6-5,195.58,210.0,"March 18, 1946",Miami University,N,/players/f/fostefr01.html
fostegr01,Greg Foster,1991,2003,F-C,6-11,210.82,240.0,"October 3, 1968","UCLA, Texas-El Paso",N,/players/f/fostegr01.html
fosteje01,Jeff Foster,2000,2012,F-C,6-11,210.82,236.0,"January 16, 1977",Texas State University,N,/players/f/fosteje01.html
fosteja01,Jimmy Foster,1975,1976,G,6-1,185.42,175.0,"December 16, 1951",UConn,N,/players/f/fosteja01.html
fostero01,Rod Foster,1984,1986,G,6-1,185.42,160.0,"October 10, 1960",UCLA,N,/players/f/fostero01.html
fotsian01,Antonis Fotsis,2002,2002,F,6-10,208.28,219.0,"April 1, 1981",,N,/players/f/fotsian01.html
fournev01,Evan Fournier,2013,2020,G-F,6-7,200.66,205.0,"October 29, 1992",,N,/players/f/fournev01.html
foustla01,Larry Foust,1951,1962,C-F,6-9,205.74,215.0,"June 24, 1928",La Salle,N,/players/f/foustla01.html
fowleca01,Calvin Fowler,1970,1970,G,6-0,182.88,175.0,"February 11, 1940",Saint Francis University,N,/players/f/fowleca01.html
fowleje01,Jerry Fowler,1952,1952,C,6-8,203.2,230.0,"June 20, 1927",Missouri,N,/players/f/fowleje01.html
fowlktr01,Tremaine Fowlkes,2002,2005,F,6-8,203.2,220.0,"April 11, 1976","California, Fresno State",N,/players/f/fowlktr01.html
foxde01,De'Aaron Fox,2018,2020,G,6-3,190.5,185.0,"December 20, 1997",Kentucky,N,/players/f/foxde01.html
foxha01,Harold Fox,1973,1973,G,6-2,187.96,175.0,"August 29, 1949",Jacksonville University,N,/players/f/foxha01.html
foxji01,Jim Fox,1968,1977,C-F,6-10,208.28,230.0,"April 7, 1943",South Carolina,N,/players/f/foxji01.html
foxri01,Rick Fox,1992,2004,F-G,6-7,200.66,230.0,"July 24, 1969",UNC,N,/players/f/foxri01.html
foyera01,Randy Foye,2007,2017,G,6-4,193.04,213.0,"September 24, 1983",Villanova,N,/players/f/foyera01.html
foylead01,Adonal Foyle,1998,2009,C,6-10,208.28,250.0,"March 9, 1975",Colgate,N,/players/f/foylead01.html
frahmri01,Richie Frahm,2004,2008,G,6-5,195.58,210.0,"August 14, 1977",Gonzaga,N,/players/f/frahmri01.html
francst01,Steve Francis,2000,2008,G,6-3,190.5,195.0,"February 21, 1977",Maryland,N,/players/f/francst01.html
frankte01,Tellis Frank,1988,1994,F-C,6-10,208.28,225.0,"April 26, 1965",Western Kentucky,N,/players/f/frankte01.html
frankna01,Nat Frankel,1947,1947,F-G,6-0,182.88,195.0,"November 3, 1913",Brooklyn College,N,/players/f/frankna01.html
frankja01,Jamaal Franklin,2014,2015,G,6-5,195.58,191.0,"July 21, 1991",San Diego State,N,/players/f/frankja01.html
frankwi01,William Franklin,1973,1976,F,6-7,200.66,220.0,"October 19, 1949",Purdue,N,/players/f/frankwi01.html
franzro01,Ronald Franz,1968,1973,F,6-7,200.66,205.0,"October 20, 1945",Kansas,N,/players/f/franzro01.html
frazime01,Melvin Frazier,2019,2020,G,6-5,195.58,215.0,"August 30, 1996",Tulane,N,/players/f/frazime01.html
frazimi01,Michael Frazier,2020,2020,G,6-3,190.5,200.0,"March 8, 1994",Florida,N,/players/f/frazimi01.html
fraziti01,Tim Frazier,2015,2020,G,6-0,182.88,170.0,"November 1, 1990",Penn State,N,/players/f/fraziti01.html
fraziwa01,Walt Frazier*,1968,1980,G,6-4,193.04,200.0,"March 29, 1945",Southern Illinois,Y,/players/f/fraziwa01.html
fraziwi01,Will Frazier,1966,1969,C-F,6-7,200.66,210.0,"August 24, 1942",Grambling State University,N,/players/f/fraziwi01.html
fredean01,Anthony Frederick,1989,1992,F,6-7,200.66,205.0,"December 7, 1964",Pepperdine,N,/players/f/fredean01.html
